CLI Config ID,Release Config ID,Firmware Type,Title,Flash Vendor,Flash Geometry,Flash Type,Flash Part Number,Package Type,Package Count,Package Density,Package Die Count,Raw Capacity,User Capacity,512 LBA Count,512 Plus DIF LBA Count,520 LBA Count,524 LBA Count,4096 LBA Count,4096 Plus DIF LBA Count,Non 512 Sector Size,RAISE ON,Version Demo,Version Release,Topology ID,SATA Speed,Write IOPs,Firmware Fuse(?),Industrial Features,CLI Build ID,Release Build ID,Valid Flag,Release Status,Firmware Worksheet,Parent Folder
C33339,33339,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 8xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,8,256,5260356,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02232,PP-R02232,1,External,Adata,SF-2281_Board
C33340,33340,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 L85A MLC BGA 8xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,8,256,5260356,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02232,PP-R02232,1,External,Adata,SF-2281_Board
C33341,33341,SF-2281-Gold-Z5,SF-2281-Gold-Z5 384GB B04 Micron20 L85A MLC BGA 12xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,12,256,5260356,384,384,750166704,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-3L-S,6,0,64648,0,PP-C02233,PP-R02233,1,External,Adata,SF-2281_Board
C33342,33342,SF-2281-Gold-Z5,SF-2281-Gold-Z5 360GB B04 Micron20 L85A MLC BGA 12xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,12,256,5260356,384,360,703282608,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-3L-S,6,0,64648,0,PP-C02233,PP-R02233,1,External,Adata,SF-2281_Board
C33343,33343,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A MLC BGA 16xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,16,256,5260356,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L-S,6,0,64648,0,PP-C02234,PP-R02234,1,External,Adata,SF-2281_Board
C33344,33344,SF-2281-Gold-Z5,SF-2281-Gold-Z5 480GB B04 Micron20 L85A MLC BGA 16xMT29F256G08CECAB (RAISE OFF),Micron,20,MLC,MT29F256G08CECAB,BGA,16,256,5260356,512,480,937703088,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L-S,6,0,64648,0,PP-C02234,PP-R02234,1,External,Adata,SF-2281_Board
C33345,33345,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,2,512,5260369,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-2D-4L,6,0,64648,0,PP-C02236,PP-R02236,1,External,Adata,SF-2281_Board
C33346,33346,SF-2281-Gold-Z5,SF-2281-Gold-Z5 120GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,2,512,5260369,128,120,234441648,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-2D-4L,6,0,64648,0,PP-C02236,PP-R02236,1,External,Adata,SF-2281_Board
C33347,33347,SF-2281-Gold-Z5,SF-2281-Gold-Z5 180GB B04 Micron20 L85A MLC BGA 3xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,3,512,5260369,192,180,351651888,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-2D-3L,6,0,64648,0,PP-C02239,PP-R02239,1,External,Adata,SF-2281_Board
C33348,33348,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,4,512,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-2D-4L,6,0,64648,0,PP-C02240,PP-R02240,1,External,Adata,SF-2281_Board
C33349,33349,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,4,512,5260369,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-2D-4L,6,0,64648,0,PP-C02240,PP-R02240,1,External,Adata,SF-2281_Board
C33350,33350,SF-2281-Gold-Z5,SF-2281-Gold-Z5 384GB B04 Micron20 L85A MLC BGA 6xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,6,512,5260369,384,384,750166704,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-3L,6,0,64648,0,PP-C02241,PP-R02241,1,External,Adata,SF-2281_Board
C33351,33351,SF-2281-Gold-Z5,SF-2281-Gold-Z5 360GB B04 Micron20 L85A MLC BGA 6xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,6,512,5260369,384,360,703282608,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-3L,6,0,64648,0,PP-C02241,PP-R02241,1,External,Adata,SF-2281_Board
C33352,33352,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,8,512,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-4L,6,0,64648,0,PP-C02242,PP-R02242,1,External,Adata,SF-2281_Board
C33353,33353,SF-2281-Gold-Z5,SF-2281-Gold-Z5 480GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,8,512,5260369,512,480,937703088,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-4L,6,0,64648,0,PP-C02242,PP-R02242,1,External,Adata,SF-2281_Board
C33354,33354,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A MLC BGA 4xMT29F1T08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1T08CUCAB,BGA,4,1024,5260344,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-4L,6,0,64648,0,PP-C02264,PP-R02264,1,External,Adata,SF-2281_Board
C33355,33355,SF-2281-Gold-Z5,SF-2281-Gold-Z5 480GB B04 Micron20 L85A MLC BGA 4xMT29F1T08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1T08CUCAB,BGA,4,1024,5260344,512,480,937703088,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-4L,6,0,64648,0,PP-C02264,PP-R02264,1,External,Adata,SF-2281_Board
C33356,33356,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,2,512,5260369,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02367,PP-R02367,1,External,Adata,SF-2281_Board
C33357,33357,SF-2281-Gold-Z5,SF-2281-Gold-Z5 120GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,2,512,5260369,128,120,234441648,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02367,PP-R02367,1,External,Adata,SF-2281_Board
C33358,33358,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,4,512,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02368,PP-R02368,1,External,Adata,SF-2281_Board
C33359,33359,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,4,512,5260369,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02368,PP-R02368,1,External,Adata,SF-2281_Board
C33360,33360,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,8,512,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L,6,0,64648,0,PP-C02369,PP-R02369,1,External,Adata,SF-2281_Board
C33361,33361,SF-2281-Gold-Z5,SF-2281-Gold-Z5 480GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CMEAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMEAB,BGA,8,512,5260369,512,480,937703088,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L,6,0,64648,0,PP-C02369,PP-R02369,1,External,Adata,SF-2281_Board
C33362,33362,SF-2281-Gold-Z5,SF-2281-Gold-Z5 32GB Intel20 MLC BGA 4xPF29F64G08LCMF2 (RAISE OFF)    ,Intel,20,MLC,PF29F64G08LCMF2,BGA,4,64,5260371,32,32,62533296,0,0,0,0,0,0,False,TBD,TBD,1Q_1C_1D_4L,6,0,64648,0,PP-C02398,PP-R02398,1,External,Adata,SF-2281_Board
C33363,33363,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB Intel20 MLC BGA 16xPF29F64G08LCMF2 (RAISE OFF)  ,Intel,20,MLC,PF29F64G08LCMF2,BGA,16,64,5260371,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q_2C_1D_4L-S,6,0,64648,0,PP-C02400,PP-R02400,1,External,Adata,SF-2281_Board
C33364,33364,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB Intel20 MLC BGA 8xPF29F16B08MCMF2 (RAISE OFF)   ,Intel,20,MLC,PF29F16B08MCMF2,BGA,8,128,5260356,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q_2C_1D_4L,6,0,64648,0,PP-C02401,PP-R02401,1,External,Adata,SF-2281_Board
C33365,33365,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB Intel20 MLC BGA 16xPF29F16B08MCMF2 (RAISE OFF)  ,Intel,20,MLC,PF29F16B08MCMF2,BGA,16,128,5260356,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q_4C_1D_4L-S,6,0,64648,0,PP-C02402,PP-R02402,1,External,Adata,SF-2281_Board
C33366,33366,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB Intel20 MLC BGA 8xPF29F32B08NCMF2 (RAISE OFF) ,Intel,20,MLC,PF29F32B08NCMF2,BGA,8,256,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q_4C_1D_4L,6,0,64648,0,PP-C02403,PP-R02403,1,External,Adata,SF-2281_Board
C33367,33367,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB Intel20 MLC BGA 16xPF29F32B08NCMF2 (RAISE OFF) ,Intel,20,MLC,PF29F32B08NCMF2,BGA,16,256,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q_8C_1D_4L,6,0,64648,0,PP-C02404,PP-R02404,1,External,Adata,SF-2281_Board
C33368,33368,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB Intel20 MLC BGA 4xPF29F64B08PCMF2 (RAISE OFF)   ,Intel,20,MLC,PF29F64B08PCMF2,BGA,4,512,5260344,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q_4C_1D_4L,6,0,64648,0,PP-C02405,PP-R02405,1,External,Adata,SF-2281_Board
C33369,33369,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB Intel20 MLC BGA 8xPF29F64B08PCMF2 (RAISE OFF)   ,Intel,20,MLC,PF29F64B08PCMF2,BGA,8,512,5260344,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q_8C_1D-4L,6,0,64648,0,PP-C02406,PP-R02406,1,External,Adata,SF-2281_Board
C33370,33370,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 16xMT29F128G08CBCAB (RAISE OFF),Micron,20,MLC,MT29F128G08CBCAB,BGA,16,128,5260371,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02435,PP-R02435,1,External,Adata,SF-2281_Board
C33371,33371,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB Intel20 MLC BGA 4xPF29F32B08NCMF2 (RAISE OFF)   ,Intel,20,MLC,PF29F32B08NCMF2,BGA,4,256,5260369,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02460,PP-R02460,1,External,Adata,SF-2281_Board
C33372,33372,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 2xMT29F1T08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1T08CUCAB,BGA,2,1024,5260344,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-2D-4L,6,0,64648,0,PP-C02461,PP-R02461,1,External,Adata,SF-2281_Board
C33373,33373,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 L85A MLC BGA 2xMT29F1T08CUCAB (RAISE OFF),Micron,20,MLC,MT29F1T08CUCAB,BGA,2,1024,5260344,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,1Q-2C-2D-4L,6,0,64648,0,PP-C02461,PP-R02461,1,External,Adata,SF-2281_Board
C33374,33374,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Intel20 L85A MLC BGA 8xPF29F16B08LCMF3 (RAISE OFF),Intel,20,MLC,PF29F16B08LCMF3,BGA,8,128,5260371,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02480,PP-R02480,1,External,Adata,SF-2281_Board
C33375,33375,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Intel20 L85A MLC BGA 16xPF29F16B08LCMF3 (RAISE OFF),Intel,20,MLC,PF29F16B08LCMF3,BGA,16,128,5260371,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L-S,6,0,64648,0,PP-C02481,PP-R02481,1,External,Adata,SF-2281_Board
C33376,33376,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Intel20 L85A MLC BGA 4xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,4,256,5260356,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02482,PP-R02482,1,External,Adata,SF-2281_Board
C33377,33377,SF-2281-Gold-Z5,SF-2281-Gold-Z5 120GB B04 Intel20 L85A MLC BGA 4xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,4,256,5260356,128,120,234441648,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02482,PP-R02482,1,External,Adata,SF-2281_Board
C33378,33378,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Intel20 L85A MLC BGA 8xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,8,256,5260356,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02483,PP-R02483,1,External,Adata,SF-2281_Board
C33379,33379,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Intel20 L85A MLC BGA 8xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,8,256,5260356,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02483,PP-R02483,1,External,Adata,SF-2281_Board
C33380,33380,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Intel20 L85A MLC BGA 16xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,16,256,5260356,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L-S,6,0,64648,0,PP-C02484,PP-R02484,1,External,Adata,SF-2281_Board
C33381,33381,SF-2281-Gold-Z5,SF-2281-Gold-Z5 480GB B04 Intel20 L85A MLC BGA 16xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,16,256,5260356,512,480,937703088,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L-S,6,0,64648,0,PP-C02484,PP-R02484,1,External,Adata,SF-2281_Board
C33382,33382,SF-2281-Gold-Z5,SF-2281-Gold-Z5 192GB B04 Intel20 MLC BGA152 6xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,6,256,5260356,192,192,375093936,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-3L,6,0,64648,0,PP-C02562,PP-R02562,1,External,Adata,SF-2281_Board
C33383,33383,SF-2281-Gold-Z5,SF-2281-Gold-Z5 384GB B04 Intel20 MLC BGA152 12xPF29F32B08MCMF3 (RAISE OFF),Intel,20,MLC,PF29F32B08MCMF3,BGA,12,256,5260356,384,384,375093936,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-3L-S,6,0,64648,0,PP-C02563,PP-R02563,1,External,Adata,SF-2281_Board
C33384,33384,SF-2281-Gold-Z5,SF-2281-Gold-Z5 192GB B04 Intel20 MLC BGA152 3xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,3,512,5260369,192,192,375093936,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-3L,6,0,64648,0,PP-C02564,PP-R02564,1,External,Adata,SF-2281_Board
C33385,33385,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Intel20 MLC BGA152 4xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,4,512,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02565,PP-R02565,1,External,Adata,SF-2281_Board
C33386,33386,SF-2281-Gold-Z5,SF-2281-Gold-Z5 384GB B04 Intel20 MLC BGA152 6xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,6,512,5260369,384,384,750166704,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-3L,6,0,64648,0,PP-C02566,PP-R02566,1,External,Adata,SF-2281_Board
C33387,33387,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Intel20 MLC BGA152 8xPF29F64B08NCMF3 (RAISE OFF),Intel,20,MLC,PF29F64B08NCMF3,BGA,8,512,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L,6,0,64648,0,PP-C02567,PP-R02567,1,External,Adata,SF-2281_Board
C33388,33388,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB Micron20 MLC TSOP 8xMT29F256G08CMCBBWP (RAISE OFF) ,Micron,20,MLC,MT29F256G08CMCBBWP,TSOP,8,256,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L,6,0,64648,0,PP-C02613,PP-R02613,1,External,Adata,SF-2281_Board
C33389,33389,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB Micron20 MLC TSOP 16xMT29F256G08CMCBBWP (RAISE OFF) ,Micron,20,MLC,MT29F256G08CMCBBWP,TSOP,16,256,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-8C-1D-4L,6,0,64648,0,PP-C02614,PP-R02614,1,External,Adata,SF-2281_Board
C33390,33390,SF-2281-Gold-Z5,SF-2281-Gold-Z5 120GB B04 Micron20 MLC BGA 16xMT29F64G08CBEDB (RAISE OFF) ,Micron,20,MLC,MT29F64G08CBEDB,BGA,16,64,5260371,128,120,234441648,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L-S,6,0,64648,0,PP-C02619,PP-R02619,1,External,Adata,SF-2281_Board
C33391,33391,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 MLC BGA 8xMT29F256G08CMCDB (RAISE OFF) ,Micron,20,MLC,MT29F256G08CMCDB,BGA,8,256,5260369,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L,6,0,64648,0,PP-C02620,PP-R02620,1,External,Adata,SF-2281_Board
C33392,33392,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 MLC BGA 16xMT29F128G08CEEDB (RAISE OFF) ,Micron,20,MLC,MT29F128G08CEEDB,BGA,16,128,5260356,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L-S,6,0,64648,0,PP-C02621,PP-R02621,1,External,Adata,SF-2281_Board
C33393,33393,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Micron20 L85A MLC BGA 2xMT29F512G08CMCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMCAB,BGA,2,512,5260369,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02622,PP-R02622,1,External,Adata,SF-2281_Board
C33394,33394,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 4xMT29F512G08CMCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMCAB,BGA,4,512,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02623,PP-R02623,1,External,Adata,SF-2281_Board
C33395,33395,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A MLC BGA 8xMT29F512G08CMCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CMCAB,BGA,8,512,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L,6,0,64648,0,PP-C02624,PP-R02624,1,External,Adata,SF-2281_Board
C33396,33396,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Micron20 L85A MLC BGA 4xMT29F256G08CEEAB (RAISE OFF),Micron,20,MLC,MT29F256G08CEEAB,BGA,4,256,5260356,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-1D-4L,6,0,64648,0,PP-C02625,PP-R02625,1,External,Adata,SF-2281_Board
C33397,33397,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A MLC BGA 8xMT29F256G08CEEAB (RAISE OFF),Micron,20,MLC,MT29F256G08CEEAB,BGA,8,256,5260356,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-1D-4L,6,0,64648,0,PP-C02626,PP-R02626,1,External,Adata,SF-2281_Board
C33398,33398,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A MLC BGA 16xMT29F256G08CEEAB (RAISE OFF),Micron,20,MLC,MT29F256G08CEEAB,BGA,16,256,5260356,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-4C-1D-4L-S,6,0,64648,0,PP-C02627,PP-R02627,1,External,Adata,SF-2281_Board
C33399,33399,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 MLC BGA 8xMT29F256G08CKCDB (RAISE OFF) ,Micron,20,MLC,MT29F256G08CKCDB,BGA,8,256,5260369,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-4L,6,0,64648,0,PP-C02697,PP-R02697,1,External,Adata,SF-2281_Board
C33400,33400,SF-2281-Gold-Z5,SF-2281-Gold-Z5 128GB B04 Micron20 L85A (DI) MLC BGA 2xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,2,512,5260369,128,128,250069680,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-2D-4L,6,0,64648,0,PP-C02704,PP-R02704,1,External,Adata,SF-2281_Board
C33401,33401,SF-2281-Gold-Z5,SF-2281-Gold-Z5 120GB B04 Micron20 L85A (DI) MLC BGA 2xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,2,512,5260369,128,120,234441648,0,0,0,0,0,0,False,TBD,TBD,1Q-1C-2D-4L,6,0,64648,0,PP-C02704,PP-R02704,1,External,Adata,SF-2281_Board
C33402,33402,SF-2281-Gold-Z5,SF-2281-Gold-Z5 256GB B04 Micron20 L85A (DI) MLC BGA 4xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,4,512,5260369,256,256,500118192,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-2D-4L,6,0,64648,0,PP-C02708,PP-R02708,1,External,Adata,SF-2281_Board
C33403,33403,SF-2281-Gold-Z5,SF-2281-Gold-Z5 240GB B04 Micron20 L85A (DI) MLC BGA 4xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,4,512,5260369,256,240,468862128,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-2D-4L,6,0,64648,0,PP-C02708,PP-R02708,1,External,Adata,SF-2281_Board
C33404,33404,SF-2281-Gold-Z5,SF-2281-Gold-Z5 180GB B04 Micron20 L85A (DI) MLC BGA 3xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,3,512,5260369,192,180,351651888,0,0,0,0,0,0,False,TBD,TBD,2Q-1C-2D-3L,6,0,64648,0,PP-C02708,PP-R02707,1,External,Adata,SF-2281_Board
C33405,33405,SF-2281-Gold-Z5,SF-2281-Gold-Z5 384GB B04 Micron20 L85A (DI) MLC BGA 6xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,6,512,5260369,384,384,750166704,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-3L,6,0,64648,0,PP-C02710,PP-R02710,1,External,Adata,SF-2281_Board
C33406,33406,SF-2281-Gold-Z5,SF-2281-Gold-Z5 360GB B04 Micron20 L85A (DI) MLC BGA 6xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,6,512,5260369,384,360,703282608,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-3L,6,0,64648,0,PP-C02710,PP-R02710,1,External,Adata,SF-2281_Board
C33407,33407,SF-2281-Gold-Z5,SF-2281-Gold-Z5 512GB B04 Micron20 L85A (DI) MLC BGA 8xMT29F512G08CKCAB (RAISE OFF),Micron,20,MLC,MT29F512G08CKCAB,BGA,8,512,5260369,512,512,1000215216,0,0,0,0,0,0,False,TBD,TBD,2Q-2C-2D-4L,6,0,64648,0,PP-C02711,PP-R02711,1,External,Adata,SF-2281_Board
