2093,2096P,2096,2096PT,2098P,2098E
193,Toshiba,2GB,MLC-8K,TC58NVG4D2ETA00/X,98 D5 84 32,1CE,24b/1KB,43nm,8Bit,N,Y,Y,,Y,Y
194,Toshiba,2GB,MLC-8K,TC58NVG4D2HTA00,98 D5 84 32 72 56,1CE,,24nm,8Bit,N,Y,Y,,Y,Y
195,Toshiba,2GB,MLC-4K,TC58NVG4D1DTG00,98 D5 94 BA,1CE,8b/512B,56nm,8Bit,Y,Y,Y,,Y,Y
196,Toshiba,2GB,MLC-4K,TC58NVG4D1DTG00X,98 C5 94 BA,1CE,8b/512B,56nm,8Bit,Y,Y,Y,,Y,Y
197,Toshiba,2GB,MLC-4K,TC58NVG4D2DTG00,98 D5 94 FA,1CE,8b/512B,56nm,16Bit,Y,Y,Y,,,
198,Toshiba,2GB,MLC-2K,TH58NVG4D4CTG00,98 D5 85 A5,1CE,4b/512B,70nm,8Bit,Y,Y,Y,,,
199,Toshiba,2GB,SLC-2K,TC58NVG4S2E,98 D5 D0 22 76 55,1CE,,,,Y,Y,Y,,Y,Y
200,Toshiba,1GB,SLC-4K,TC58NVG3S0E,98 D3 90 26 76 14,1CE,,,8Bit,N,Y,Y,,,
201,Toshiba,1GB,MLC-8K,TC58NVG3D2ETA00,98 D3 84 32,1CE,24b/1KB,43nm,8Bit,Y,Y,Y,,Y,Y
202,Toshiba,1GB,MLC-8K,TC58NVG3D2ETA00/X,98 D3 94 32,1CE,,43nm,8Bit,Y,Y,Y,,,
203,Toshiba,1GB,MLC-4K,TC58NVG3D1DTG00,98 C3 94 BA,1CE,8b/512B,56nm,16Bit,Y,Y,Y,,,
204,Toshiba,1GB,MLC-4K,TC58NVG3D1DTG00,98 D3 94 BA,1CE,8b/512B,56nm,8Bit,Y,Y,Y,,Y,Y
205,Toshiba,1GB,MLC-4K,TC58NVG3D1DTG00,98 D3 84 BA,1CE,8b/512B,56nm,8Bit,Y,Y,Y,,Y,Y
206,Toshiba,1GB,MLC-4K,TC58NVG3D1DTG00_2,98 D3 90 AA E4,1CE,8b/512B,56nm,8Bit,Y,Y,Y,,Y,Y
207,Toshiba,1GB,MLC-2K,TC58NVG3D4CX,98 D3 84 A5 E6,1CE,,70nm,8Bit,Y,Y,Y,,Y,Y
208,Toshiba,1GB,MLC-2K,TC58NVG3D4CX1,98 D3 84 A5 66,1CE,,70nm,8Bit,Y,Y,Y,,Y,Y
209,Toshiba,1GB,MLC-2K,TC58NVG3D4CX2,98 D3 84 A5 66,1CE,,70nm,8Bit,Y,Y,Y,,Y,Y
210,Toshiba,1GB,MLC-2K,TC58NVG3D4CTG10,98 D3 84 A5,1CE,4b/512B,70nm,8Bit,Y,Y,Y,,,
211,Toshiba,1GB,MLC-2K,TH58NVG3D4BTG00,98 D3 85 A5,1CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
212,Toshiba,1GB,MLC-2K,TC58NVG3D9CTG00,98 D3 84 E5,1CE,4b/512B,70nm,16Bit,Y,Y,Y,,,
213,Toshiba,512MB,MLC-4K,TC58NVG2D1DTG00,98 DC 94 BA,1CE,8b/512B,56nm,8Bit,Y,Y,Y,,,
214,Toshiba,512MB,MLC-2K,TC58NVG2D4BFT00,98 DC 84 A5,1CE,4b/512B,90nm,8Bit,Y,Y,Y,,Y,Y
215,Toshiba,512MB,MLC-2K,TC58NVG2DXB,98 DC 84 25,1CE,,90nm,8Bit,Y,Y,Y,,,
216,Toshiba,512MB,MLC-2K,TC58NVG2D9BFT00,98 DC 84 E5,1CE,4b/512B,90nm,16Bit,Y,Y,Y,,,
217,Toshiba,512MB,SLC-2K,TH58NVG2S3B,98 DC 81 95,2CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
218,Toshiba,256MB,MLC-2K,TC58NVG1D4BTG00,98 DA 84 A5,1CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
219,Toshiba,256MB,MLC-2K,TC58NVG1S3ETA00,98 DA 90 15,1CE,,43nm,8Bit,Y,Y,Y,,,
220,Toshiba,256MB,MLC-2K,TC58NVG1S3ETA00(S),98 DA 90 95,1CE,,43nm,8Bit,Y,Y,Y,,,
221,Toshiba,256MB,MLC-512,TC58DVG14B1FT00,98 DA 80 95,1CE,4b/512B,130nm,8Bit,Y,Y,Y,,,
222,Toshiba,256MB,MLC-512,TC58DVG14B1FT00,98 DA A5 C0,1CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
223,Toshiba,256MB,SLC-2K,TC58NVG1S3BFT,98 DA 81 95,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
224,Toshiba,256MB,SLC-2K,TC58NVG1S3B,98 DA 80 95,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
225,Toshiba,256MB,SLC-2K,TC58NVG1S3BTA00,98 DA 00 15,1CE,,,8Bit,Y,Y,Y,,,
226,Toshiba,256MB,SLC-2K,TH58NVG1S3AFT,98 DA 81 95,2CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
227,Toshiba,256MB,SLC-512,TY8000CC10C0GG,98 CC 91 D5,1CE,1b/512B,,8Bit,Y,Y,Y,,,
228,Toshiba,128MB,MLC-2K,TC58NVG0S3ETA00,98 D1 90 15,1CE,,43nm,8Bit,Y,Y,Y,,,
229,Toshiba,128MB,MLC-512,TC58DVG04B1FT00,98 79 A5 C0,1CE,4b/512B,130nm,8Bit,Y,Y,Y,,,
230,Toshiba,128MB,SLC-2K,TC58NVG0S3BTG00,98 F1 90 95/15,1CE,,90nm,8Bit,Y,Y,Y,,Y,Y
231,Toshiba,128MB,SLC-2K,TOSHIBA_98F18495,98 F1 84 95,1CE,,,8Bit,Y,Y,Y,,,
232,Toshiba,128MB,SLC-2K,TC58NVG0S3BFT,98 F1 80 95,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
233,Toshiba,128MB,SLC-2K,TC58NVG0S3AFT,98 F1 80 95,1CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
234,Toshiba,128MB,SLC-512,TC58DVG02A1FT,98 79 A5 C0,1CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
235,Toshiba,128MB,SLC-512,TY9000A800AOGG,98 78 A5 C0,1CE,1b/512B,,8Bit,Y,Y,Y,,,
236,Toshiba,128MB,SLC-512,TYA000B800C0GG,98 CA 90 D5,1CE,1b/512B,,8Bit,Y,Y,Y,,,
237,Toshiba,128MB,SLC-512,TY9000BC10B0GG,98 71 A5 C0,1CE,1b/512B,,8Bit,Y,Y,Y,,,
238,Toshiba,64MB,SLC-2K,TC58NVM9S3ETA00,98 A0 00 15,1CE,,43nm,8Bit,Y,Y,Y,,,
239,Toshiba,64MB,SLC-512,TY9000A800C0GG,98 C1 90 D5,1CE,1b/512B,,8Bit,Y,Y,Y,,,
240,Toshiba,64MB,SLC-512,TC58DVM92A1FT,98 76 A5 C0,1CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
241,Toshiba,64MB,SLC-512,TC58512(A)FT,98 76 A5 C0,1CE,1b/512B,,8Bit,Y,Y,Y,,,
242,Toshiba,32MB,SLC-512,TC58256(A)FT,98 75 A5 BA,1CE,1b/512B,,8Bit,Y,Y,Y,,,
243,Toshiba,32MB,SLC-512,TC58DVM82A1FT,98 75 A5 BA,1CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
244,Toshiba,16MB,SLC-512,TC58128(A)FT,98 73 A5 BA,1CE,1b/512B,,8Bit,Y,Y,Y,,,
245,Toshiba,16MB,SLC-512,TC58DVM72A1FT,98 73 A5 BA,1CE,1b/512B,130nm,8Bit,Y,Y,Y,,,
246,Hynix,32GB,MLC-8K,H2DTEG8V01MYR,50 50 4E 01,2CE,EFNAND,26nm,8Bit,N,Y,Y,,,
247,Hynix,4GB,MLC-8K,H2DTDG8V01MYR(E2NAND),AD 82 01 22/11,1CE,,,8Bit,,,,,Y,Y
248,Hynix,16GB,MLC-8K,H2DTDG8V01MYR,50 50 4E 01,2CE,EFNAND,26nm,8Bit,N,Y,Y,,,
249,Hynix,16GB,MLC-8K,H27UDG8VFA,AD D7 94 9A,4CE,12b/512B,32nm,8Bit,N,Y,Y,,Y,Y
250,Hynix,16GB,MLC-4K,H27UDG8VEMYR,AD D7 94 25,4CE,12b/512B,41nm,8Bit,Y,Y,Y,,Y,Y
251,Hynix,16GB,MLC-4K,H27UDG8YFMXR,AD D7 55 B6,4CE,4b/512B,48nm,8Bit,Y,Y,Y,,,
252,Hynix,8GB,TLC-4K,H2EUCG8N1MYR,AD D7 18 35,2CE,,48nm,8Bit,N,Y,Y,,,
253,Hynix,8GB,MLC-8K,H27UCG8U5A,AD D7 94 9A,2CE,12b/512B,32nm,8Bit,N,Y,Y,,Y,Y
254,Hynix,8GB,MLC-4K,H27UCG8UDMYR,AD D7 94 25,2CE,12b/512B,41nm,8Bit,Y,Y,Y,,,
255,Hynix,8GB,MLC-4K,H27UCG8VFMTR,AD D5 14 B6,4CE,4b/512B,48nm,8Bit,Y,Y,Y,,Y,Y
256,Hynix,8GB,MLC-4K,H27UCG8V5MTR,AD D7 55 B6,2CE,4b/512B,48nm,8Bit,Y,Y,Y,,,
257,Hynix,8GB,MLC-4K,H27UCG8V5ATR,AD D7 95 25,2CE,4b/512B,48nm,8Bit,Y,Y,Y,,,
258,Hynix,8GB,MLC-2K,HY27UW08CGFA,AD D5 55 A5,4CE,4b/512B,57nm,8Bit,Y,Y,Y,,Y,Y
259,Hynix,8GB,MLC-2K,HY27UW08CGFM,AD D5 55 A5,4CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
260,Hynix,8GB,MLC-8K,H27UCG8T2B,AD DE 94 EB,1CE,,,8Bit,,,,,Y,Y
261,Hynix,8GB,MLC-8K,H27UCG8T2MYR,AD DE 94 D2,1CE,,26nm,8Bit,N,Y,Y,,Y,Y
262,Hynix,8GB,MLC-8K,H27UCG8T2A,AD DE 94 DA 74,1CE,,20nm,,,,,,Y,Y
263,Hynix,8GB,MLC-8K,H27UCG8T2ATR_BC,AD DE 94 DA 74 C4,1CE,40b/1K,20nm,8Bit,,,,Y,Y,Y
264,Hynix,4GB,TLC-4K,H27UBG8M2M,AD D7 98 3D,1CE,,,8Bit,N,Y,Y,,,
265,Hynix,4GB,MLC-8K,H27UBG8T2BTR,AD D7 94 DA,1CE,,,8Bit,N,Y,Y,,Y,Y
266,Hynix,4GB,MLC-8K,H27UBG8T2C,AD D7 94 91,1CE,,20nm,,,,,,Y,Y
267,Hynix,4GB,MLC-8K,H27UBG8T2ATR,AD D7 94 9A,1CE,12b/512B,32nm,8Bit,N,Y,Y,,Y,Y
268,Hynix,4GB,MLC-4K,H27UBG8T2MYR,AD D7 94 25,1CE,12b/512B,41nm,8Bit,N,Y,Y,,,
269,Hynix,4GB,MLC-4K,H27UBG8U5MTR,AD D5 14 B6,2CE,4b/512B,48nm,8Bit,Y,Y,Y,,,
270,Hynix,4GB,MLC-4K,H27UCG8V5A,AD D7 95 25,1CE,4b/512B,48nm,8Bit,Y,Y,Y,,,
271,Hynix,4GB,MLC-2K,HY27UV08BGFA,AD D3 14 A5,4CE,4b/512B,57nm,8Bit,Y,Y,Y,,Y,Y
272,Hynix,4GB,MLC-2K,HY27UV08BG5A,AD D5 55 A5,2CE,4b/512B,57nm,8Bit,Y,Y,Y,,,
273,Hynix,4GB,MLC-2K,HY27UV08BGFM,AD D3 14 A5,4CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
274,Hynix,4GB,MLC-2K,HY27UW08BGFM,AD D3 85 25,4CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
275,Hynix,4GB,MLC-2K,HY27UV08BG5M/P,AD D5 55 A5,2CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
276,Hynix,4GB,SLC-4K,H27UBG8H5M,AD D5 51 A6,2CE,1b/512B,,8Bit,Y,Y,Y,,,
277,Hynix,4GB,SLC-2K,HY27UK08BGFB,AD D3 51 95,4CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
278,Hynix,4GB,SLC-2K,HY27UH08BGFB,AD D3 51 95,4CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
279,Hynix,2GB,MLC-8K,H27UAG8T2C,AD D5 94 DA,1CE,60b/1KB,20nm,8Bit,,,,,Y,Y
280,Hynix,2GB,MLC-8K,H27UAG8T2BTR,AD D5 94 9A,1CE,24b/1KB,32nm,8Bit,N,Y,Y,,Y,Y
281,Hynix,2GB,MLC-4K,H27UAG8T2MTR,AD D5 14 B6,1CE,4b/512B,48nm,8Bit,Y,Y,Y,,Y,Y
282,Hynix,2GB,MLC-4K,H27UAG8T2ATR,AD D5 94 25,1CE,12b/512B,41nm,8Bit,Y,Y,Y,,Y,Y
283,Hynix,2GB,MLC-2K,HY27UU08AG2(M/A),AD D5 55 A5,1CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
284,Hynix,2GB,MLC-2K,HY27UU08AG5A,AD D3 14 A5,2CE,4b/512B,57nm,8Bit,Y,Y,Y,,,
285,Hynix,2GB,MLC-2K,HY27UU08AG5M,AD D3 14 A5,2CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
286,Hynix,2GB,MLC-2K,HY27UV08AG5M,AD D3 85 25,2CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
287,Hynix,2GB,SLC-2K,HY27UH08AG5B,AD D3 51 95,2CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
288,Hynix,2GB,SLC-2K,HY27UH08AG5M,AD D3 C1 95,2CE,1b/512B,60nm,8Bit,Y,Y,Y,,,
289,Hynix,2GB,SLC-2K,HY27UH08AG5B,AD D3 51 95,2CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
290,Hynix,1GB,MLC-4K,H27U8G8T2B,AD D3 14 B6,1CE,1b/512B,48nm,8Bit,Y,Y,Y,,,
291,Hynix,1GB,MLC-2K,HY27UT088G2A,AD D3 14 A5,1CE,4b/512B,57nm,8Bit,Y,Y,Y,,,
292,Hynix,1GB,MLC-2K,HY27UT088G2M,AD D3 14 A5,1CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
293,Hynix,1GB,MLC-2K,HY27UU088G5M,AD DC 84 25,2CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
294,Hynix,1GB,MLC-2K,HY27UU088G2M,AD D3 85 25,1CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
295,Hynix,1GB,SLC-2K,HY27UG088G2B,AD D3 51 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
296,Hynix,1GB,SLC-2K,HY27UG088G2B,AD D3 50 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
297,Hynix,1GB,SLC-2K,H27U8G8F2MTR,AD D3 10 A6,1CE,1b/512B,48nm,8Bit,Y,Y,Y,,,
298,Hynix,1GB,SLC-2K,HY27UG088G5B,AD DC 10 95,2CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
299,Hynix,1GB,SLC-2K,HY27UH088G2M,AD D3 80 15,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
300,Hynix,1GB,SLC-2K,HY27UG088G2M,AD D3 C1 95,1CE,1b/512B,60nm,8Bit,Y,Y,Y,,,
301,Hynix,1GB,SLC-2K,HY27UG088G5M,AD DC 80 95,2CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
302,Hynix,512MB,MLC-2K,HY27UT084G2A,AD DC 14 A5,1CE,4b/512B,57nm,8Bit,Y,Y,Y,,,
303,Hynix,512MB,MLC-2K,HY27UT084G2M,AD DC 84 25,1CE,4b/512B,90nm,8Bit,Y,Y,Y,,,
304,Hynix,512MB,SLC-2K,HY27UF084G2B,AD DC 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
305,Hynix,512MB,SLC-2K,HY27UF084G2M,AD DC 80 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
306,Hynix,512MB,SLC-2K,HY27UH084G2M,AD DC 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
307,Hynix,512MB,SLC-2K,HY27UG084G2M,AD DC 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
308,Hynix,512MB,SLC-2K,HYNIX_ADBC1055,AD BC 10 55,1CE,1b/512B,,8Bit,Y,Y,Y,,,
309,Hynix,256MB,MLC-2K,HY27UT082G2M,AD DA 14 A5,1CE,4b/512B,48nm,8Bit,Y,Y,Y,,Y,Y
310,Hynix,256MB,SLC-2K,HY27UF082G2B,AD DA 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
311,Hynix,256MB,SLC-2K,HY27UF082G2B_2,AD DA 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
312,Hynix,256MB,SLC-2K,HY27UF082G2B,AD D8 10 95,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
313,Hynix,256MB,SLC-2K,HYNIX_ADAA8015,AD AA 80 15,1CE,1b/512B,57nm,8Bit,Y,Y,Y,,,
314,Hynix,256MB,SLC-2K,HY27UF082G2A,AD DA 80 1D,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,Y,Y
315,Hynix,256MB,SLC-2K,HY27UF082G2M,AD DA 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
316,Hynix,256MB,SLC-2K,HY27UB082G4M,AD 79 A5 00,2CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
317,Hynix,256MB,SLC-2K,HY27UG082G2M,AD DA 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
318,Hynix,256MB,SLC-2K,HY27SF16G2G2B,AD BA 10 55,1CE,1b/512B,,8Bit,Y,Y,Y,,,
319,Hynix,128MB,SLC-2K,HYNIX_ADA10015,AD A1 00 15,1CE,1b/512B,,8Bit,Y,Y,Y,,,
320,Hynix,128MB,SLC-2K,HYNIX_ADA18015,AD A1 80 15,1CE,1b/512B,,8Bit,Y,Y,Y,,,
321,Hynix,128MB,SLC-2K,HY27UA081G1M,AD 79 A5 00,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
322,Hynix,128MB,SLC-2K,HY27UA081G1B,AD 79 AD 79,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
323,Hynix,128MB,SLC-2K,HY27UF081G2B,AD F1 80 1D,1CE,1b/512B,60nm,8Bit,Y,Y,Y,,,
324,Hynix,128MB,SLC-2K,HY27UF081G2A,AD F1 80 1D,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
325,Hynix,128MB,SLC-2K,HY27UF081G2M,AD F1 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
326,Hynix,128MB,SLC-512,HY27SS081G1x,AD 78 A5 00,1CE,1b/512B,,8Bit,Y,Y,Y,,,
327,Hynix,64MB,SLC-512,HY27US08121A,AD 76 AD 76,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
328,Hynix,64MB,SLC-512,HYNIX_AD36AD36,AD 36 AD 36,1CE,1b/512B,,8Bit,Y,Y,Y,,,
329,Hynix,32MB,SLC-512,HY27US08561B,AD 75 AD 75,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
330,Hynix,32MB,SLC-512,HY27US08561A,AD 75 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
331,Hynix,32MB,SLC-512,HY27US08561M,AD 75 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
332,Hynix,16MB,SLC-512,HY27US08281A,AD 73 AD 73,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
333,Hynix,16MB,SLC-512,HY27US08281M,AD 73 AD 73,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
334,ST,8GB,MLC-4K,NAND64GW3D4A,20 D7 55 B6,2CE,4b/512B,,8Bit,Y,Y,Y,,,
335,ST,2GB,MLC-4K,NAND16GW3D2AN6,20 D5 14 B6,1CE,4b/512B,48nm,8Bit,Y,Y,Y,,,
336,ST,2GB,MLC-2K,NAND16GW3C4BN6,20 D3 14 A5,2CE,4b/512B,57nm,8Bit,Y,Y,Y,,,
337,ST,2GB,SLC-4K,NAND16GW3F2AN6,20 D5 51 A6,1CE,,,8Bit,Y,Y,Y,,,
338,ST,1GB,MLC-4K,NAND08GW3D2A,20 D3 14 B6,1CE,4b/512B,,8Bit,Y,Y,Y,,,
339,ST,1GB,MLC-2K,NAND08GW3C2BN1,20 D3 14 A5,1CE,4b/512B,57nm,8Bit,Y,Y,Y,,,
340,ST,1GB,MLC-2K,NAND08GW3C2A,20 D3 85 25,1CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
341,ST,1GB,SLC-4K,NAND08GW3F2A,20 D3 10 A6,1CE,1b/512B,48nm,8Bit,Y,Y,Y,,,
342,ST,1GB,SLC-2K,NAND08GW3B2C,20 D3 51 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
343,ST,1GB,SLC-2K,NAND08GW3B2A,20 D3 C1 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
344,ST,512MB,MLC-2K,NAND04GW3C2BN6,20 DC 14 A5,1CE,4b/512B,60nm,8Bit,Y,Y,Y,,,
345,ST,512MB,MLC-2K,NAND04GW3C2AN6,20 DC 84 25,1CE,4b/512B,60nm,8Bit,Y,Y,Y,,Y,Y
346,ST,512MB,SLC-2K,NAND04GW3B2DN6,20 DC 10 95,1CE,1b/512B,60nm,8Bit,Y,Y,Y,,Y,Y
347,ST,512MB,SLC-2K,NAND04GW3B2B,20 DC 80 95,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
348,ST,512MB,SLC-2K,NAND04GW3B2D,20 AC 10 15,1CE,,,,,Y,Y,,,
349,ST,256MB,SLC-2K,NAND02GW3B2DN6,20 DA 10 95,1CE,1b/512B,60nm,8Bit,Y,Y,Y,,,
350,ST,256MB,SLC-2K,NAND02GW3B2C,20 DA 80 1D,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
351,ST,256MB,SLC-2K,NAND02GW3B2A,20 DA 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
352,ST,256MB,SLC-2K,ADHY27SF082G2A,20 BA 80 55,1CE,1b/512B,70nm,8Bit,Y,Y,Y,,,
353,ST,256MB,SLC-2K,ST_20BA1055,20 BA 10 55,1CE,1b/512B,,16Bit,Y,Y,Y,,,
354,ST,128MB,SLC-2K,NAND01GW3B2C,20 F1 00 1D,1CE,,,8Bit,Y,Y,Y,,,
355,ST,128MB,SLC-2K,NAND01GW3B2C1,20 A1 00 15,1CE,,,8Bit,Y,Y,Y,,,
356,ST,128MB,SLC-2K,NAND01GW3B2B,20 F1 80 1D,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
357,ST,128MB,SLC-2K,NAND01GW3B2A,20 F1 80 15,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
358,ST,128MB,SLC-2K,NAND01GW3A0A,20 79 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
359,ST,64MB,SLC-512,NAND512W3A0AN6_1,20 36 20 36,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
360,ST,64MB,SLC-512,NAND512W3A0AN6,20 76 20 76,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
361,ST,64MB,SLC-512,NAND512W3A2C,20 76 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
362,ST,64MB,SLC-512,NAND512W3A2B,20 76 A5 00,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
363,ST,32MB,SLC-512,NAND256_R3A2AZA6,20 35 A5 00,1CE,,,8Bit,Y,Y,Y,,,
364,ST,32MB,SLC-512,NAND256W3A0AN6,20 75 20 75,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
365,ST,16MB,SLC-512,NAND128W3A2A,20 73 20 73,1CE,1b/512B,90nm,8Bit,Y,Y,Y,,,
366,Micron,32GB,MLC-8K,MT29F256G08CJAAA(L74),2C A8 05 CB A9,4CE,24b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
367,Micron,32GB,MLC-8K,MT29F256G08CMCBB(L84),2C 64 44 4B A9,4CE,40b/1K,20nm,8Bit,,,,,Y,Y
368,Micron,16GB,TLC-8K,MT29F128G08EFAAA,2C 88 08 5F A9,2CE,60b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
369,Micron,16GB,MLC-4K,MT29F128G08TAA,2C D9 D5 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,,,
370,Micron,16GB,MLC-4K,MT29F128G08CJAAA,2C D9 D5 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,,,
371,Micron,16GB,MLC-4K,MT29F128G08CJABA,2C 88 05 C6,2CE,12b/540B,34nm,8Bit,Y,Y,Y,,,
372,Micron,16GB,MLC-16K,MT29F128G08CBCAB(L85),2C 84 64 34 A5,1CE,40b/1K,20nm,8Bit,,,,,Y,Y
373,Micron,16GB,MLC-16K,MT29F128G08CBCAB(L85),2C 84 64 3C A5,1CE,40b/1K,20nm,8Bit,,,,,Y,Y
374,Micron,16GB,MLC-8K,MT29F128G08CFABx(L84),2C 64 44 4B A9,2CE,40b/1K,20nm,8Bit,,,,,Y,Y
375,Micron,16GB,MLC-8K,MT29F256G08CJABB(L84),2C 84 C5 4B A9,1CE,40b/1K,20nm,8Bit,,,,,Y,Y
376,Micron,16GB,SLC-8K,MT29F128G08AJAAA,2C 88 01 A7 A9,2CE,,25nm,8Bit,N,Y,Y,,,
377,Micron,8GB,TLC-8K,MT29F64G08EBAAA,2C 88 08 5F A9,1CE,60b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
378,Micron,8GB,TLC-8K,MT29F64G08EBAAA_1,2C 88 28 5F A9,1CE,60b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
379,Micron,8GB,TLC-8K,MT29F64G08EBAAA_2,2C 88 08 5F 89,1CE,60b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
380,Micron,8GB,TLC-8K,MT29F64G08EBAAA(B74),2C 78 04 4F 89,1CE,60b/1KB,25nm,8Bit,,,,,Y,Y
381,Micron,8GB,MLC-8K,MT29F64G08CBABA(L84),2C 64 44 43 A9,1CE,40b/1KB,20nm,8Bit,N,Y,Y,,Y,Y
382,Micron,8GB,MLC-8K,MT29F64G08CBABA(L84),2C 64 44 4B A9,1CE,40b/1KB,20nm,8Bit,N,Y,Y,,Y,Y
383,Micron,8GB,MLC-8K,MT29F64G08,2C 88 24 CB,1CE,,,8Bit,Y,Y,Y,,,
384,Micron,8GB,MLC-4K,MT29F64G08CEACA(L73),2C 68 04 4A A9,2CE,24b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
385,Micron,8GB,MLC-8K,MT29F64G08CBAAA,2C 88 04 4B,1CE,24b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
386,Micron,8GB,MLC-8K,MT29F64G08,2C 88 24 4B,1CE,24b/1KB,25nm,8Bit,N,Y,Y,,Y,Y
387,Micron,8GB,MLC-8K,MT29F64G08CBAAA_2,2C 88 05 4B A9,1CE,,,,N,Y,Y,,,
388,Micron,8GB,MLC-4K,MT29F64G08CFABA(L63B),2C 68 04 46,2CE,12b/540B,34nm,8Bit,Y,Y,Y,,Y,Y
389,Micron,8GB,MLC-4K,MT29F64G08TAA,2C D7 D5 3E,2CE,8b/512B,50nm,8Bit,Y,Y,Y,,Y,Y
390,Micron,8GB,MLC-4K,MT29F64G08QAA,2C D7 94 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,,Y,Y
391,Micron,8GB,MLC-4K,MT29F64G08CFAAA,2C D7 94 3E,2CE,12b/539B,34nm,8Bit,Y,Y,Y,,,
392,Micron,8GB,SLC-8K,MT29F64G08AFAAA,2C 68 00 2B A9,1CE,,25nm,8Bit,N,Y,Y,,,
